Independence,PositiveDependence,NegativeDependence,FrechetUpper,FrechetLower,AverageLoss
0.9471416911110282,0.7795480620115995,0.12947677774354815,-3.4323308393359184,-3.2625084053725004,-0.9677345427684486
0.34005348291248083,0.8476900770328939,0.015819234773516655,-2.1257582306861877,-3.2149439342319965,-0.8274278740398586
1.4071633657440543,0.9496878385543823,0.6020508515648544,-2.9861905118450522,-2.9308140880893916,-0.5916205088142306
0.5243480429053307,0.9658522801473737,0.43730428814888,-1.1865113154053688,-3.420933871064335,-0.5359881150536239
1.0154726514592767,2.431776963174343,-0.02274324744939804,-2.5900243781507015,-3.4518030267208815,-0.5234642075374722
0.43423204869031906,1.5567684564739466,0.08057507686316967,-1.1039547249674797,-3.5262357448227704,-0.5117229775525629
1.0516251465305686,1.451973884832114,0.4706355668604374,-2.403283726423979,-2.8227395126596093,-0.45035772817209363
0.954129146412015,1.0307137034833431,0.16952476790174842,-1.3286557607352734,-2.915155876427889,-0.41788880387321115
0.8077306244522333,1.078740730881691,0.29024365823715925,-0.35190876573324203,-3.5003148447722197,-0.3351017193868756
0.7614494962617755,1.350840486586094,0.012583067640662193,-0.9416492078453302,-2.609456074424088,-0.28524644635617735
1.7661211267113686,0.8750707693397999,0.12022101134061813,-0.6404155343770981,-3.4894566603470594,-0.2736918574664742
1.0458659185096622,1.4093069527298212,0.47591504361480474,-0.8931547813117504,-3.2869937096256763,-0.24981211521662772
0.8585208980366588,2.0828975178301334,0.3256918331608176,-1.3177313832566142,-3.0827930504456162,-0.22668283693492414
0.50286231841892,3.7385206297039986,0.49074320401996374,-2.1471339724957943,-3.5709374744910747,-0.19718905896879732
0.739000353962183,0.9665739089250565,0.5919529451057315,0.24894334003329277,-3.3897185251116753,-0.1686495954170823
1.4569539073854685,1.0176911121234298,-0.04591223318129778,0.8137482032179832,-3.5996536852326244,-0.07143453913740813
0.6944907754659653,2.5714950896799564,0.01664876053109765,-2.2559819603338838,-1.274781884625554,-0.0496258438564837
0.6113913953304291,1.6671532802283764,0.6380514781922102,-0.4292418733239174,-2.7349116690456867,-0.04951147772371769
0.8499842640012503,3.276569474488497,0.5499308025464416,-1.3748691454529762,-3.4312686608172953,-0.025930653046816587
1.169216426089406,1.6706122793257236,0.00777727784588933,0.5050064511597157,-3.446988560259342,-0.01887522516772151
2.1953488728031516,1.77583546936512,0.24960710247978568,-1.0527523141354322,-3.222714549396187,-0.010935083776712418
3.1804549731314182,1.7743766298517585,1.0118203479796648,-2.3742407662793994,-3.603955747326836,-0.002308912528678775
