Date,AAPL,AMZN
1997-09-02,0.16833624243736267,0.1177079975605011
1997-09-03,0.16927658021450043,0.1166670024394989
1997-09-04,0.16927658021450043,0.12760399281978607
1997-09-05,0.16692566871643066,0.125
1997-09-08,0.1617528647184372,0.15000000596046448
1997-09-09,0.16410377621650696,0.16197900474071503
1997-09-10,0.17256788909435272,0.1651040017604828
1997-09-11,0.16833624243736267,0.15781299769878387
1997-09-12,0.1659853160381317,0.18437500298023224
1997-09-15,0.1617528647184372,0.1546880006790161
1997-09-16,0.16504496335983276,0.16770799458026886
1997-09-17,0.16410377621650696,0.1703130006790161
1997-09-18,0.16786609590053558,0.1645829975605011
1997-09-19,0.16504496335983276,0.19739599525928497
1997-09-22,0.17162755131721497,0.22499999403953552
1997-09-23,0.1636335700750351,0.23125000298023224
1997-09-24,0.1617528647184372,0.21875
1997-09-25,0.15893177688121796,0.20390599966049194
1997-09-26,0.16034236550331116,0.20833300054073334
1997-09-29,0.1659853160381317,0.20208300650119781
1997-09-30,0.16316334903240204,0.21692700684070587
1997-10-01,0.16198797523975372,0.20104199647903442
1997-10-02,0.16504496335983276,0.20052100718021393
1997-10-03,0.16645550727844238,0.20078100264072418
1997-10-06,0.16504496335983276,0.20624999701976776
1997-10-07,0.16410377621650696,0.20286500453948975
1997-10-08,0.1617528647184372,0.2002599984407425
1997-10-09,0.1636335700750351,0.1875
1997-10-10,0.17068713903427124,0.19505199790000916
1997-10-13,0.17068713903427124,0.20000000298023224
1997-10-14,0.17068713903427124,0.19895799458026886
1997-10-15,0.1791512817144394,0.19609400629997253
1997-10-16,0.1617528647184372,0.18125000596046448
1997-10-17,0.15140888094902039,0.18125000596046448
1997-10-20,0.1405937820672989,0.19114600121974945
1997-10-21,0.14341488480567932,0.22135399281978607
1997-10-22,0.13965338468551636,0.2260420024394989
1997-10-23,0.13354024291038513,0.22499999403953552
1997-10-24,0.12460590153932571,0.25130200386047363
1997-10-27,0.12601728737354279,0.21354199945926666
1997-10-28,0.1363612860441208,0.24739600718021393
1997-10-29,0.13165947794914246,0.2695310115814209
1997-10-30,0.12413573265075684,0.2562499940395355
1997-10-31,0.12813317775726318,0.25416699051856995
1997-11-03,0.1307191103696823,0.25364598631858826
1997-11-04,0.13495075702667236,0.24791699647903442
1997-11-05,0.1382429450750351,0.24375000596046448
1997-11-06,0.14294469356536865,0.23307299613952637
1997-11-07,0.1485869437456131,0.22395800054073334
1997-11-10,0.1405937820672989,0.2104170024394989
1997-11-11,0.1382429450750351,0.19739599525928497
1997-11-12,0.1325998306274414,0.18854199349880219
1997-11-13,0.1354210078716278,0.19296899437904358
1997-11-14,0.1387130469083786,0.20833300054073334
1997-11-17,0.13918326795101166,0.21875
1997-11-18,0.1358911395072937,0.22083300352096558
1997-11-19,0.13730169832706451,0.2255209982395172
1997-11-20,0.13918326795101166,0.22916699945926666
1997-11-21,0.13683149218559265,0.22447900474071503
1997-11-24,0.1325998306274414,0.2114579975605011
1997-11-25,0.1307191103696823,0.21015599370002747
1997-11-26,0.13165947794914246,0.21302099525928497
1997-11-28,0.13354024291038513,0.20624999701976776
1997-12-01,0.13354024291038513,0.21354199945926666
1997-12-02,0.11943387985229492,0.21171900629997253
1997-12-03,0.11849354207515717,0.2182289958000183
1997-12-04,0.11755319684743881,0.22499999403953552
1997-12-05,0.11896371841430664,0.22968800365924835
1997-12-08,0.11708298325538635,0.23541699349880219
1997-12-09,0.1147320568561554,0.234375
1997-12-10,0.11096978932619095,0.2255209982395172
1997-12-11,0.10955925285816193,0.234375
1997-12-12,0.10626795142889023,0.2270829975605011
1997-12-15,0.1048574224114418,0.22916699945926666
1997-12-16,0.10767852514982224,0.22291700541973114
1997-12-17,0.1048574224114418,0.21953099966049194
1997-12-18,0.10391702502965927,0.21458299458026886
1997-12-19,0.1029767096042633,0.22499999403953552
1997-12-22,0.10015559196472168,0.2348960041999817
1997-12-23,0.0973336324095726,0.23125000298023224
1997-12-24,0.09874501079320908,0.23020799458026886
1997-12-26,0.10015559196472168,0.2260420024394989
1997-12-29,0.09874501079320908,0.23749999701976776
1997-12-30,0.09921523183584213,0.24244800209999084
1997-12-31,0.09874501079320908,0.2510420083999634
1998-01-02,0.12225501239299774,0.24791699647903442
1998-01-05,0.11943387985229492,0.23749999701976776
1998-01-06,0.14247450232505798,0.24192699790000916
1998-01-07,0.13165947794914246,0.23906299471855164
1998-01-08,0.13683149218559265,0.23072899878025055
1998-01-09,0.13683149218559265,0.21302099525928497
1998-01-12,0.13730169832706451,0.21510399878025055
1998-01-13,0.14670616388320923,0.23229199647903442
1998-01-14,0.1485869437456131,0.24375000596046448
1998-01-15,0.14435528218746185,0.24765600264072418
1998-01-16,0.14153414964675903,0.23958300054073334
1998-01-20,0.14341488480567932,0.24765600264072418
1998-01-21,0.14223940670490265,0.25364598631858826
1998-01-22,0.1448255032300949,0.2567709982395172
1998-01-23,0.14670616388320923,0.24687500298023224
1998-01-26,0.14623600244522095,0.24062499403953552
1998-01-27,0.1438850611448288,0.23749999701976776
1998-01-28,0.14435528218746185,0.23854200541973114
1998-01-29,0.13918326795101166,0.24791699647903442
1998-01-30,0.1377718448638916,0.24583299458026886
1998-02-02,0.1330699920654297,0.25989601016044617
1998-02-03,0.1377718448638916,0.25755199790000916
1998-02-04,0.13730169832706451,0.25312501192092896
1998-02-05,0.1377718448638916,0.24687500298023224
1998-02-06,0.13918326795101166,0.24531300365924835
1998-02-09,0.14435528218746185,0.2427079975605011
1998-02-10,0.14623600244522095,0.2651039958000183
1998-02-11,0.14294469356536865,0.2645829916000366
1998-02-12,0.14576584100723267,0.26302099227905273
1998-02-13,0.14670616388320923,0.2593750059604645
1998-02-17,0.14764653146266937,0.2572920024394989
1998-02-18,0.15470010042190552,0.25364598631858826
1998-02-19,0.15375973284244537,0.26145800948143005
1998-02-20,0.1504676342010498,0.2635419964790344
1998-02-23,0.1598721742630005,0.27031299471855164
1998-02-24,0.16034236550331116,0.27031299471855164
1998-02-25,0.16786609590053558,0.2744790017604828
1998-02-26,0.17679955065250397,0.3031249940395355
1998-02-27,0.17774078249931335,0.3208329975605011
1998-03-02,0.1711573451757431,0.31770798563957214
1998-03-03,0.17397843301296234,0.2989580035209656
1998-03-04,0.1838531196117401,0.3059900104999542
1998-03-05,0.18103204667568207,0.3125
1998-03-06,0.1838531196117401,0.3197920024394989
1998-03-09,0.1711573451757431,0.34791699051856995
1998-03-10,0.18103204667568207,0.3462890088558197
1998-03-11,0.19654886424541473,0.33177098631858826
1998-03-12,0.20313145220279694,0.3270829916000366
1998-03-13,0.20407260954380035,0.32786500453948975
1998-03-16,0.20078051090240479,0.3291670083999634
1998-03-17,0.19819451868534088,0.33281299471855164
1998-03-18,0.20266124606132507,0.3554689884185791
1998-03-19,0.20125067234039307,0.3499999940395355
1998-03-20,0.19842958450317383,0.3499999940395355
1998-03-23,0.19654886424541473,0.3492189943790436
1998-03-24,0.21065518260002136,0.3510420024394989
1998-03-25,0.20430773496627808,0.3403649926185608
1998-03-26,0.19984020292758942,0.3447920083999634
1998-03-27,0.20266124606132507,0.35416701436042786
1998-03-30,0.2064235359430313,0.3578130006790161
1998-03-31,0.20689374208450317,0.35637998580932617
1998-04-01,0.20689374208450317,0.3755210041999817
1998-04-02,0.20548315346240997,0.3960939943790436
1998-04-03,0.2036016285419464,0.38749998807907104
1998-04-06,0.19748921692371368,0.36927101016044617
1998-04-07,0.191847026348114,0.3583329916000366
1998-04-08,0.18808475136756897,0.36927101016044617
1998-04-09,0.19278742372989655,0.3968749940395355
1998-04-13,0.1988997906446457,0.392969012260437
1998-04-14,0.20266124606132507,0.40494799613952637
1998-04-15,0.2064235359430313,0.40052101016044617
1998-04-16,0.21535705029964447,0.41041699051856995
1998-04-17,0.2101849764585495,0.39531299471855164
1998-04-20,0.21817898750305176,0.3927080035209656
1998-04-21,0.21817898750305176,0.3877600133419037
1998-04-22,0.20689374208450317,0.36354199051856995
1998-04-23,0.20830431580543518,0.3375000059604645
1998-04-24,0.2101849764585495,0.35364601016044617
1998-04-27,0.20877443253993988,0.3447920083999634
1998-04-28,0.20266124606132507,0.3984380066394806
1998-04-29,0.20313145220279694,0.3979170024394989
1998-04-30,0.2059534192085266,0.3822920024394989
1998-05-01,0.21065518260002136,0.39375001192092896
1998-05-04,0.21864913403987885,0.3968749940395355
1998-05-05,0.22335094213485718,0.3904950022697449
1998-05-06,0.2280527502298355,0.37656301259994507
1998-05-07,0.22711241245269775,0.37916699051856995
1998-05-08,0.22899316251277924,0.38489601016044617
1998-05-11,0.23275546729564667,0.36197900772094727
1998-05-12,0.2266421765089035,0.38072898983955383
1998-05-13,0.22899316251277924,0.38697901368141174
1998-05-14,0.2261720895767212,0.3815099895000458
1998-05-15,0.22241061925888062,0.3734380006790161
1998-05-18,0.21441663801670074,0.36692699790000916
1998-05-19,0.2210000604391098,0.37656301259994507
1998-05-20,0.22241061925888062,0.36927101016044617
1998-05-21,0.21723856031894684,0.36979201436042786
1998-05-22,0.2097148448228836,0.3583329916000366
1998-05-26,0.20078051090240479,0.34114599227905273
1998-05-27,0.20125067234039307,0.36093801259994507
1998-05-28,0.2064235359430313,0.35807299613952637
1998-05-29,0.2003103643655777,0.3671880066394806
1998-06-01,0.19748921692371368,0.35677099227905273
1998-06-02,0.2021910697221756,0.36406299471855164
1998-06-03,0.19795943796634674,0.3520829975605011
1998-06-04,0.20172084867954254,0.3656249940395355
1998-06-05,0.2021910697221756,0.3687500059604645
1998-06-08,0.2050129920244217,0.38541701436042786
1998-06-09,0.21253590285778046,0.42708298563957214
1998-06-10,0.21112534403800964,0.4510419964790344
1998-06-11,0.20924466848373413,0.5208330154418945
1998-06-12,0.21159550547599792,0.5083330273628235
1998-06-15,0.20689374208450317,0.5479170083999634
1998-06-16,0.21065518260002136,0.6135420203208923
1998-06-17,0.21159550547599792,0.6583330035209656
1998-06-18,0.20548315346240997,0.6010419726371765
1998-06-19,0.2036016285419464,0.6317710280418396
1998-06-22,0.2059534192085266,0.6781250238418579
1998-06-23,0.20924466848373413,0.7723960280418396
1998-06-24,0.21253590285778046,0.8317710161209106
1998-06-25,0.2148868292570114,0.8255209922790527
1998-06-26,0.21206575632095337,0.7854170203208923
1998-06-29,0.21582716703414917,0.8229169845581055
1998-06-30,0.21582716703414917,0.831250011920929
1998-07-01,0.2252316176891327,0.9510419964790344
1998-07-02,0.21817898750305176,1.0333329439163208
1998-07-06,0.22852301597595215,1.162500023841858
1998-07-07,0.2294633686542511,1.0177079439163208
1998-07-08,0.244981050491333,0.8927080035209656
1998-07-09,0.23839759826660156,0.8791670203208923
1998-07-10,0.24121880531311035,0.8291670083999634
1998-07-13,0.255325049161911,0.8968750238418579
1998-07-14,0.25156351923942566,0.9583330154418945
1998-07-15,0.25908738374710083,0.9375
1998-07-16,0.28212714195251465,0.9447919726371765
1998-07-17,0.2774253785610199,0.9984380006790161
1998-07-20,0.27272340655326843,1.1458330154418945
1998-07-21,0.26802074909210205,1.1005209684371948
1998-07-22,0.2633189558982849,1.1166670322418213
1998-07-23,0.26284876465797424,1.0635420083999634
1998-07-24,0.26096805930137634,1.0354169607162476
1998-07-27,0.25908738374710083,1.046354055404663
1998-07-28,0.25297412276268005,0.9911460280418396
1998-07-29,0.26425933837890625,0.8984379768371582
1998-07-30,0.2746042013168335,0.9479169845581055
1998-07-31,0.2604978084564209,0.9239580035209656
1998-08-03,0.26425933837890625,0.9020829796791077
1998-08-04,0.257206529378891,0.9156249761581421
1998-08-05,0.2708427906036377,0.8848959803581238
1998-08-06,0.2774253785610199,0.9125000238418579
1998-08-07,0.2746042013168335,0.9666669964790344
1998-08-10,0.28541913628578186,1.0135420560836792
1998-08-11,0.29341232776641846,1.0333329439163208
1998-08-12,0.30140623450279236,1.0864579677581787
1998-08-13,0.2967044711112976,1.0625
1998-08-14,0.3046974837779999,1.0229170322418213
1998-08-17,0.3155125677585602,0.9973959922790527
1998-08-18,0.3202144205570221,1.0723960399627686
1998-08-19,0.30845901370048523,1.0729169845581055
1998-08-20,0.30563798546791077,1.0760420560836792
1998-08-21,0.32350656390190125,1.0807290077209473
1998-08-24,0.3098704516887665,1.1229170560836792
1998-08-25,0.30704858899116516,1.0968749523162842
1998-08-26,0.3037571907043457,1.0604170560836792
1998-08-27,0.28212714195251465,0.9916669726371765
1998-08-28,0.257206529378891,0.8824219703674316
1998-08-31,0.23463615775108337,0.6979169845581055
1998-09-01,0.2567364275455475,0.6662759780883789
1998-09-02,0.26755067706108093,0.7322919964790344
1998-09-03,0.2604978084564209,0.715624988079071
1998-09-04,0.26425933837890625,0.71875
1998-09-08,0.2877701222896576,0.768750011920929
1998-09-09,0.28118667006492615,0.7041670083999634
1998-09-10,0.28682976961135864,0.6635419726371765
1998-09-11,0.28306829929351807,0.6338539719581604
1998-09-14,0.2797762155532837,0.614063024520874
1998-09-15,0.2872999906539917,0.6083329916000366
1998-09-16,0.2807166278362274,0.7041670083999634
1998-09-17,0.2708427906036377,0.6416670083999634
1998-09-18,0.27648499608039856,0.6640629768371582
1998-09-21,0.27789542078971863,0.7124999761581421
1998-09-22,0.2783656418323517,0.7348960041999817
1998-09-23,0.28824034333229065,0.8760420083999634
1998-09-24,0.2896510064601898,0.8510419726371765
1998-09-25,0.29153168201446533,0.9104170203208923
1998-09-28,0.2938823997974396,0.9635419845581055
1998-09-29,0.2971746623516083,0.9427080154418945
1998-09-30,0.28682976961135864,0.9302080273628235
1998-10-01,0.2684909999370575,0.8552079796791077
1998-10-02,0.26378923654556274,0.918749988079071
1998-10-05,0.24215920269489288,0.8725259900093079
1998-10-06,0.244981050491333,0.9026039838790894
1998-10-07,0.24027830362319946,0.7786459922790527
1998-10-08,0.23181506991386414,0.7182289958000183
1998-10-09,0.26425933837890625,0.7598959803581238
1998-10-12,0.2816569209098816,0.7765629887580872
1998-10-13,0.29153168201446533,0.7614579796791077
1998-10-14,0.28118667006492615,0.7791669964790344
1998-10-15,0.27554449439048767,0.8088539838790894
1998-10-16,0.2760148346424103,0.8286460041999817
1998-10-19,0.28212714195251465,0.8812500238418579
1998-10-20,0.2713128626346588,0.8895829916000366
1998-10-21,0.27930599451065063,0.9166669845581055
1998-10-22,0.27648499608039856,0.9557290077209473
1998-10-23,0.26708048582077026,0.9677079916000366
1998-10-26,0.2816569209098816,1.0119789838790894
1998-10-27,0.2651996612548828,0.9692710041999817
1998-10-28,0.2769550681114197,0.9755210280418396
1998-10-29,0.2741340398788452,1.0541670322418213
1998-10-30,0.27930599451065063,1.0536459684371948
1998-11-02,0.28306829929351807,1.0916670560836792
1998-11-03,0.2844788134098053,1.0505210161209106
1998-11-04,0.29106155037879944,1.0817710161209106
1998-11-05,0.2872999906539917,1.0708329677581787
1998-11-06,0.28635966777801514,1.0380209684371948
1998-11-09,0.27554449439048767,1.0572919845581055
1998-11-10,0.26425933837890625,1.0979169607162476
1998-11-11,0.2525038421154022,1.0552079677581787
1998-11-12,0.2557951509952545,1.0916670560836792
1998-11-13,0.2684909999370575,1.0645829439163208
1998-11-16,0.2708427906036377,1.0520830154418945
1998-11-17,0.26190850138664246,1.2374999523162842
1998-11-18,0.26661035418510437,1.3666670322418213
1998-11-19,0.2689611613750458,1.2770830392837524
1998-11-20,0.26566991209983826,1.5052080154418945
1998-11-23,0.27272340655326843,1.8166669607162476
1998-11-24,0.27037250995635986,1.787500023841858
1998-11-25,0.26425933837890625,1.7526040077209473
1998-11-27,0.26378923654556274,1.8052079677581787
1998-11-30,0.24027830362319946,1.600000023841858
1998-12-01,0.2567364275455475,1.7458330392837524
1998-12-02,0.2708427906036377,1.662500023841858
1998-12-03,0.25344428420066833,1.5791670083999634
1998-12-04,0.24639160931110382,1.5708329677581787
1998-12-07,0.25391459465026855,1.5916670560836792
1998-12-08,0.24121880531311035,1.7005209922790527
1998-12-09,0.2407485544681549,1.8020830154418945
1998-12-10,0.2407485544681549,1.7760419845581055
1998-12-11,0.25391459465026855,1.8583329916000366
1998-12-14,0.24451091885566711,1.8520829677581787
1998-12-15,0.2525038421154022,2.0229170322418213
1998-12-16,0.2468617707490921,2.4083330631256104
1998-12-17,0.25156351923942566,2.3062500953674316
1998-12-18,0.26472949981689453,2.3890628814697266
1998-12-21,0.26378923654556274,2.65625
1998-12-22,0.2858893871307373,2.686458110809326
1998-12-23,0.29952552914619446,2.7083330154418945
1998-12-24,0.29529306292533875,2.706770896911621
1998-12-28,0.3075186014175415,2.9328129291534424
1998-12-29,0.30704858899116516,2.769270896911621
1998-12-30,0.30140623450279236,2.6770830154418945
1998-12-31,0.30798888206481934,2.6770830154418945
1999-01-04,0.3103407025337219,2.957813024520874
1999-01-05,0.3258574604988098,3.112499952316284
1999-01-06,0.3141021132469177,3.450000047683716
1999-01-07,0.33855316042900085,3.971874952316284
1999-01-08,0.33855316042900085,4.006249904632568
1999-01-11,0.34513577818870544,4.615624904632568
1999-01-12,0.34701645374298096,4.084374904632568
1999-01-13,0.3498384952545166,3.700000047683716
1999-01-14,0.31128090620040894,3.450000047683716
1999-01-15,0.31081074476242065,3.5093750953674316
1999-01-19,0.3075186014175415,3.4953129291534424
1999-01-20,0.3051677346229553,2.825000047683716
1999-01-21,0.29200175404548645,2.6500000953674316
1999-01-22,0.29153168201446533,3.075000047683716
1999-01-25,0.2962343096733093,2.809375047683716
1999-01-26,0.3046974837779999,2.8773438930511475
1999-01-27,0.3018765151500702,3.140625
1999-01-28,0.3075186014175415,3.0718750953674316
1999-01-29,0.3098704516887665,2.92343807220459
1999-02-01,0.30798888206481934,2.8968749046325684
1999-02-02,0.2948228120803833,2.7562499046325684
1999-02-03,0.30234667658805847,3.143749952316284
1999-02-04,0.28494900465011597,2.950000047683716
1999-02-05,0.2731935679912567,2.8968749046325684
1999-02-08,0.2840086817741394,2.7281250953674316
1999-02-09,0.2797762155532837,2.5
1999-02-10,0.28824034333229065,2.4359378814697266
1999-02-11,0.2981151044368744,2.746875047683716
1999-02-12,0.28353849053382874,2.612499952316284
1999-02-16,0.28824034333229065,2.465625047683716
1999-02-17,0.2783656418323517,2.3375000953674316
1999-02-18,0.2708427906036377,2.237499952316284
1999-02-19,0.2797762155532837,2.546875
1999-02-22,0.2891806960105896,2.6624999046325684
1999-02-23,0.2891806960105896,2.879688024520874
1999-02-24,0.2816569209098816,2.773437976837158
1999-02-25,0.27789542078971863,3.125
1999-02-26,0.26190850138664246,3.203125
1999-03-01,0.25391459465026855,3.325000047683716
1999-03-02,0.2604978084564209,3.03281307220459
1999-03-03,0.257206529378891,3.0875000953674316
1999-03-04,0.25156351923942566,3.003124952316284
1999-03-05,0.24968279898166656,3.0374999046325684
1999-03-08,0.2586171627044678,3.054687976837158
1999-03-09,0.2567364275455475,3.2484378814697266
1999-03-10,0.244981050491333,3.4281249046325684
1999-03-11,0.24215920269489288,3.371875047683716
1999-03-12,0.24968279898166656,3.332813024520874
1999-03-15,0.2562655210494995,3.473438024520874
1999-03-16,0.26708048582077026,3.34531307220459
1999-03-17,0.2562655210494995,3.2750000953674316
1999-03-18,0.26708048582077026,3.460937976837158
1999-03-19,0.25203371047973633,3.37656307220459
1999-03-22,0.26378923654556274,3.299999952316284
1999-03-23,0.24827231466770172,2.984375
1999-03-24,0.25344428420066833,3.0921878814697266
1999-03-25,0.2543846368789673,3.496875047683716
1999-03-26,0.2501530051231384,3.476562976837158
1999-03-29,0.2661399841308594,3.7406249046325684
1999-03-30,0.26990240812301636,4.117187976837158
1999-03-31,0.27037250995635986,4.304687976837158
1999-04-01,0.2713128626346588,4.275000095367432
1999-04-05,0.2788357734680176,4.662499904632568
1999-04-06,0.2858893871307373,4.571875095367432
1999-04-07,0.27930599451065063,4.395312786102295
1999-04-08,0.2774253785610199,4.474999904632568
1999-04-09,0.27648499608039856,4.571875095367432
1999-04-12,0.27272340655326843,4.61093807220459
1999-04-13,0.2604978084564209,4.459374904632568
1999-04-14,0.2673155665397644,4.199999809265137
1999-04-15,0.2689611613750458,4.181250095367432
1999-04-16,0.26661035418510437,4.75
1999-04-19,0.25485485792160034,3.973438024520874
1999-04-20,0.2562655210494995,4.300000190734863
1999-04-21,0.2586171627044678,4.481249809265137
1999-04-22,0.27366387844085693,4.75156307220459
1999-04-23,0.2948228120803833,5.253125190734863
1999-04-26,0.30798888206481934,5.179687976837158
1999-04-27,0.3441953659057617,5.146874904632568
1999-04-28,0.3314995765686035,4.837500095367432
1999-04-29,0.32350656390190125,4.206250190734863
1999-04-30,0.3460761606693268,4.301562786102295
1999-05-03,0.37287822365760803,3.773437976837158
1999-05-04,0.3498384952545166,3.575000047683716
1999-05-05,0.3535999655723572,3.6624999046325684
1999-05-06,0.3347909450531006,3.434375047683716
1999-05-07,0.34513577818870544,3.409374952316284
1999-05-10,0.3404340147972107,3.671875
1999-05-11,0.33667248487472534,3.7093749046325684
1999-05-12,0.3498384952545166,3.5734379291534424
1999-05-13,0.347486674785614,3.4000000953674316
1999-05-14,0.33385056257247925,3.309375047683716
1999-05-17,0.33385056257247925,3.440624952316284
1999-05-18,0.3404340147972107,3.315624952316284
1999-05-19,0.3399636745452881,3.489063024520874
1999-05-20,0.319744348526001,3.270313024520874
1999-05-21,0.33055928349494934,3.2140629291534424
1999-05-24,0.3155125677585602,2.9375
1999-05-25,0.31222131848335266,2.789062976837158
1999-05-26,0.3314995765686035,3.023437976837158
1999-05-27,0.3272680342197418,2.864063024520874
1999-05-28,0.3314995765686035,2.96875
1999-06-01,0.3371426463127136,2.645313024520874
1999-06-02,0.3503085672855377,2.8031249046325684
1999-06-03,0.3568912148475647,2.62656307220459
1999-06-04,0.36206409335136414,2.710937976837158
1999-06-07,0.36817634105682373,2.934375047683716
1999-06-08,0.35877200961112976,2.789062976837158
1999-06-09,0.3644149899482727,2.8499999046325684
1999-06-10,0.36206409335136414,2.898437976837158
1999-06-11,0.34936830401420593,2.645313024520874
1999-06-14,0.34184446930885315,2.299999952316284
1999-06-15,0.3465464115142822,2.4124999046325684
1999-06-16,0.36065247654914856,2.7921879291534424
1999-06-17,0.34889811277389526,2.8234379291534424
1999-06-18,0.3545403778553009,2.78281307220459
1999-06-21,0.3498384952545166,3.0875000953674316
1999-06-22,0.3413742780685425,2.9375
1999-06-23,0.32867851853370667,2.9437499046325684
1999-06-24,0.3183336853981018,2.840625047683716
1999-06-25,0.31739339232444763,2.754688024520874
1999-06-28,0.3202144205570221,2.76718807220459
1999-06-29,0.3413742780685425,2.9015629291534424
1999-06-30,0.34842702746391296,3.128124952316284
1999-07-01,0.3409041464328766,3.059375047683716
1999-07-02,0.34842702746391296,3.101562976837158
1999-07-06,0.35642099380493164,3.171875
1999-07-07,0.375230073928833,3.046875
1999-07-08,0.41002506017684937,3.1343750953674316
1999-07-09,0.41848933696746826,3.137500047683716
1999-07-12,0.41002506017684937,2.934375047683716
1999-07-13,0.4039127230644226,3.153125047683716
1999-07-14,0.42084017395973206,3.375
1999-07-15,0.4006207287311554,3.489063024520874
1999-07-16,0.3992101550102234,3.440624952316284
1999-07-19,0.40955492854118347,3.2921879291534424
1999-07-20,0.3977995812892914,3.003124952316284
1999-07-21,0.40673398971557617,3.1359379291534424
1999-07-22,0.3940379321575165,2.6703128814697266
1999-07-23,0.4010908305644989,2.864063024520874
1999-07-26,0.3832230567932129,2.648437976837158
1999-07-27,0.4039127230644226,2.5250000953674316
1999-07-28,0.4090847671031952,2.643749952316284
1999-07-29,0.4053233861923218,2.539062976837158
1999-07-30,0.41895943880081177,2.50156307220459
1999-08-02,0.4194296896457672,2.3499999046325684
1999-08-03,0.4156681001186371,2.371875047683716
1999-08-04,0.40485310554504395,2.210937976837158
1999-08-05,0.4119059145450592,2.4312500953674316
1999-08-06,0.4072040915489197,2.239063024520874
1999-08-09,0.40955492854118347,2.137500047683716
1999-08-10,0.41660863161087036,2.2750000953674316
1999-08-11,0.44905272126197815,2.273437976837158
1999-08-12,0.45140376687049866,2.293750047683716
1999-08-13,0.4518739581108093,2.4359378814697266
1999-08-16,0.45516589283943176,2.457813024520874
